		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
101110100   30   18   20   26   29   32   22   25  7.596404 0.473853 SUCCESS  93
101111000   17   24   21   17   26   21   24   25  5.754115 0.674753 SUCCESS  94
101111100   24   23   26   24   22   21   32   25  3.401438 0.906703 SUCCESS  95
110000000   22   25   16   29   18   27   18   26  8.008818 0.432609 SUCCESS  96
110000010   20   30   29   28   25   26   25   31  5.581338 0.694013 SUCCESS  97
110000100   23   21   21   23   27   21   23   19  3.237929 0.918551 SUCCESS  98
110001000   28   27   21   19   20   27   30   22  5.239756 0.731670 SUCCESS  99
110001010   20   19   31   18   22   24   33   20  9.839854 0.276447 SUCCESS 100
110010000   31   30   26   26   20   28   17   30  8.410640 0.394419 SUCCESS 101
110010010   18   29   26   18   27   23   24   21  5.340377 0.720653 SUCCESS 102
110010100   24   25   20   22   18   18   30   23  5.966610 0.650972 SUCCESS 103
110011000   20   30   25   17   23   20   22   33  8.764137 0.362582 SUCCESS 104
110011010   34   24   22   23   14   34   19   17 16.279593 0.038549 SUCCESS 105
110100000   26   17   24   29   28   20   29   29  6.494870 0.591977 SUCCESS 106
110100010   21   19   29   24   26   26   23   18  4.662510 0.792963 SUCCESS 107
110100100   28   24   31   31   18   30   21   29  8.699263 0.368297 SUCCESS 108
110101000   16   19   27   27   29   23   20   23  6.678900 0.571639 SUCCESS 109
110101010   26   20   28   21   27   15   29   18  8.627769 0.374663 SUCCESS 110
110101100   22   29   20   26   27   34   29   30  8.488091 0.387299 SUCCESS 111
110110000   34   25   12   29   32   23   21   18 16.085633 0.041171 SUCCESS 112
110110010   35   23   22   33   22   19   26   33 12.944539 0.113772 SUCCESS 113
110110100   25   23   20   28   21   23   30   21  3.858204 0.869685 SUCCESS 114
110111000   25   33   30   20   19   19   28   27  8.604600 0.376741 SUCCESS 115
110111010   21   23   29   21   27   41   20   34 18.647495 0.016863 SUCCESS 116
110111100   21   27   21   22   26   20   22   26  2.789769 0.946850 SUCCESS 117
111000000   26   25   20   19   21   18   21   21  5.380758 0.716212 SUCCESS 118
111000010   18   26   21   28   25   21   26   25  3.510665 0.898360 SUCCESS 119
111000100   25   27   20   28   24   17   26   20  4.925316 0.765528 SUCCESS 120
111000110   24   22   22   18   28   20   23   25  3.696019 0.883456 SUCCESS 121
111001000   31   24   20   17   23   25   25   22  5.348983 0.719708 SUCCESS 122
111001010   24   28   15   20   19   20   20   21  8.481471 0.387905 SUCCESS 123
111001100   19   31   27   23   17   25   20   26  6.713323 0.567855 SUCCESS 124
111010000   32   22   23   32   38   29   29   24 14.861633 0.061892 SUCCESS 125
111010010   30   24   26   31   17   31   17   30 11.104897 0.195826 SUCCESS 126
111010100   21   15   31   27   37   24   21   29 14.485628 0.069953 SUCCESS 127
111010110   23   19   26   19   31   32   34   25 10.876514 0.208795 SUCCESS 128
111011000   21   27   23   27   26   26   22   29  2.503794 0.961554 SUCCESS 129
111011010   25   25   16   24   16   20   29   21  8.219989 0.412281 SUCCESS 130
111011100   29   24   26   26   15   20   25   27  5.985146 0.648896 SUCCESS 131
111100000   24   24   25   13   30   22   22   23  7.432895 0.490726 SUCCESS 132
111100010   26   18   27   24   27   17   28   14  9.872953 0.274056 SUCCESS 133
111100100   24   27   24   20   27   28   24   26  2.071521 0.978740 SUCCESS 134
111100110   23   24   24   25   16   32   20   24  6.374390 0.605371 SUCCESS 135
111101000   27   24   28   32   37   30   26   16 14.445247 0.070873 SUCCESS 136
111101010   26   19   22   23   31   17   25   26  5.959328 0.651788 SUCCESS 137
111101100   27   18   25   26   34   26   24   29  7.063511 0.529796 SUCCESS 138
111101110   29   16   26   21   22   26   23   28  5.468139 0.706567 SUCCESS 139
111110000   22   23   25   20   25   20   30   22  3.569581 0.893723 SUCCESS 140
111110010   17   31   22   24   21   29   24   28  6.358502 0.607142 SUCCESS 141
111110100   20   32   28   33   33   31   30   28 13.811733 0.086806 SUCCESS 142
111110110   19   20   24   27   28   24   28   24  3.460355 0.902245 SUCCESS 143
111111000   20   19   24   20   25   21   24   20  4.211702 0.837536 SUCCESS 144
111111010   20   20   24   25   30   28   36   21  9.731951 0.284346 SUCCESS 145
111111100   17   24   27   23   26   29   20   27  4.807483 0.777940 SUCCESS 146
111111110   18   32   24   25   29   26   31   24  7.063511 0.529796 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   19   11   25   28   27   28   15   22 14.227456 0.076026 SUCCESS   0
000000011   26   15   30   30   27   24   19   21  8.527148 0.383739 SUCCESS   1
000000101   22   18   24   20   29   20   17   30  8.169679 0.417073 SUCCESS   2
000000111   26   21   29   25   27   20   23   19  3.934332 0.862999 SUCCESS   3
000001001   18   20   30   35   27   27   24   20 10.045068 0.261877 SUCCESS   4
000001011   26   21   16   22   25   24   19   23  5.169586 0.739306 SUCCESS   5
000001101   35   27   28   28   26   24   18   27  8.284201 0.406212 SUCCESS   6
000001111   24   22   30   28   26   18   31   22  6.062597 0.640220 SUCCESS   7
000010001   23   22   17   22   22   28   19   30  6.246628 0.619627 SUCCESS   8
000010011   20   23   25   30   28   26   29   23  3.885346 0.867317 SUCCESS   9
000010101   34   28   34   18   29   28   18   22 13.520462 0.095153 SUCCESS  10
000010111   30   21   19   29   28   21   24   22  5.239756 0.731670 SUCCESS  11
000011001   25   21   26   18   26   25   28   24  3.028082 0.932583 SUCCESS  12
000011011   31   25   26   33   29   28   19   28  8.335836 0.401371 SUCCESS  13
000011101   25   26   34   30   31   17   24   19 10.765964 0.215316 SUCCESS  14
000011111   27   18   29   27   24   20   24   18  5.772650 0.672681 SUCCESS  15
000100011   17   29   11   33   25   28   24   27 14.814632 0.062852 SUCCESS  16
000100101   20   32   26   22   19   23   22   30  6.510757 0.590215 SUCCESS  17
000100111   20   26   23   34   29   21   32   19  9.986151 0.265999 SUCCESS  18
000101001   20   19   27   26   25   19   24   29  4.603594 0.798982 SUCCESS  19
000101011   28   33   21   19   17   21   17   20 11.355126 0.182378 SUCCESS  20
000101101   21   20   26   26   22   26   13   28  7.932690 0.440073 SUCCESS  21
000101111   25   22   18   26   27   22   24   25  2.654725 0.954125 SUCCESS  22
000110011   32   24   22   16   33   24   28   22  9.621401 0.292610 SUCCESS  23
000110101   31   26   22   23   20   29   22   24  4.248773 0.834010 SUCCESS  24
000110111   30   27   29   35   22   31   15   31 14.953648 0.060053 SUCCESS  25
000111001   28   18   23   22   18   25   20   20  5.999709 0.647264 SUCCESS  26
000111011   17   29   25   25   22   27   18   24  5.518450 0.700995 SUCCESS  27
000111101   32   28   18   21   26   25   30   21  7.164132 0.519032 SUCCESS  28
000111111   34   18   30   25   22   18   33   21 12.587070 0.126869 SUCCESS  29
001000011   22   39   26   29   22   23   28   15 14.900689 0.061106 SUCCESS  30
001000101   25   20   19   17   20   29   22   30  7.678490 0.465489 SUCCESS  31
001000111   19   26   16   25   29   27   25   26  5.654818 0.685834 SUCCESS  32
001001011   28   23   22   27   18   24   25   24  2.926137 0.938907 SUCCESS  33
001001101   32   26   26   33   30   28   26   33 10.922191 0.206147 SUCCESS  34
001001111   18   17   33   30   28   21   27   24  9.849784 0.275728 SUCCESS  35
001010011   24   24   20   27   26   17   25   25  3.578187 0.893038 SUCCESS  36
001010101   28   32   29   22   27   29   29   27  6.506124 0.590728 SUCCESS  37
001010111   28   29   26   22   16   16   14   23 12.439449 0.132647 SUCCESS  38
001011011   28   20   26   14   26   19   13   36 18.609100 0.017096 SUCCESS  39
001011101   20   29   25   22   24   28   34   24  6.444560 0.597563 SUCCESS  40
001011111   17   23   19   24   31   14   26   19 11.414042 0.179324 SUCCESS  41
001100101   14   21   22   25   23   23   29   28  6.941706 0.542935 SUCCESS  42
001100111   29   24   18   23   28   19   25   27  4.807483 0.777940 SUCCESS  43
001101011   29   26   21   20   24   21   18   23  4.628087 0.796486 SUCCESS  44
001101101   34   23   17   22   23   28   19   19  9.653176 0.290217 SUCCESS  45
001101111   28   18   29   25   30   28   22   34  9.224875 0.323683 SUCCESS  46
001110101   21   21   28   31   32   15   21   21 10.543538 0.228928 SUCCESS  47
001110111   22   22   22   19   21   22   28   19  4.483113 0.811120 SUCCESS  48
001111011   24   22   19   26   32   27   28   22  5.121924 0.744469 SUCCESS  49
001111101   21   29   29   28   22   25   25   21  3.596722 0.891555 SUCCESS  50
001111111   26   20   29   25   20   13   36   24 13.873959 0.085110 SUCCESS  51
010000011   24   31   26   23   19   18   29   24  5.917624 0.656459 SUCCESS  52
010000111   26   29   33   24   22   22   24   17  6.960242 0.540928 SUCCESS  53
010001011   24   32   23   22   20   24   19   33  7.977043 0.435716 SUCCESS  54
010001111   20   33   26   14   21   26   39   16 21.262977 0.006481 FAILURE  55
010010011   21   20   25   25   33   18   27   28  7.044975 0.531788 SUCCESS  56
010010111   17   25   21   29   20   18   22   26  6.627266 0.577328 SUCCESS  57
010011011   30   26   25   26   28   31   22   24  4.208392 0.837849 SUCCESS  58
010011111   20   24   33   27   19   26   27   27  6.164542 0.628807 SUCCESS  59
010100011   28   25   29   19   16   26   33   25  8.943533 0.347082 SUCCESS  60
010100111   18   17   20   29   25   26   26   27  6.289656 0.614821 SUCCESS  61
010101011   18   28   25   19   30   29   27   28  6.596815 0.580690 SUCCESS  62
010101111   27   34   18   26   20   27   23   24  7.231653 0.511858 SUCCESS  63
010110011   22   20   26   19   17   14   27   16 12.581774 0.127073 SUCCESS  64
010110111   22   27   23   20   25   24   23   26  1.646530 0.989999 SUCCESS  65
010111011   33   29   22   23   23   24   27   30  6.063921 0.640072 SUCCESS  66
010111111   24   25   18   28   27   23   23   22  3.002265 0.934215 SUCCESS  67
011000111   24   21   27   30   27   29   16   24  6.290980 0.614673 SUCCESS  68
011001111   24   21   25   22   23   16   30   23  5.238432 0.731815 SUCCESS  69
011010111   37   23   29   22   26   28   20   23  9.512174 0.300946 SUCCESS  70
011011111   24   24   24   26   32   24   26   30  4.021713 0.855159 SUCCESS  71
011101111   21   26   24   21   27   26   25   19  2.739459 0.949629 SUCCESS  72
011111111   28   21   23   27   28   22   27   25  2.503794 0.961554 SUCCESS  73
100000000   19   11   25   28   27   28   15   22 14.227456 0.076026 SUCCESS  74
100010000   25   30   33   27   23   26   26   21  5.555521 0.696881 SUCCESS  75
100100000   22   21   25   26   24   25   18   24  2.620302 0.955885 SUCCESS  76
100101000   21   28   27   24   35   17   28   31 10.808992 0.212759 SUCCESS  77
100110000   25   29   20   21   25   23   23   23  2.485258 0.962415 SUCCESS  78
100111000   17   33   24   23   28   25   18   30  9.171916 0.328002 SUCCESS  79
101000000   22   18   33   28   32   25   25   21  8.630417 0.374426 SUCCESS  80
101000100   23   34   24   35   29   27   29   33 13.972594 0.082483 SUCCESS  81
101001000   22   20   28   21   19   30   25   22  4.925316 0.765528 SUCCESS  82
101001100   25   22   22   23   26   24   31   33  5.681959 0.682808 SUCCESS  83
101010000   33   26   26   26   39   22   29   23 13.717070 0.089445 SUCCESS  84
101010100   22   22   30   27   21   27   33   29  6.911255 0.546237 SUCCESS  85
101011000   27   27   24   27   20   23   27   33  5.190770 0.737005 SUCCESS  86
101011100   26   25   29   27   26   18   18   26  4.994162 0.758200 SUCCESS  87
101100000   30   22   28   26   24   25   23   21  2.825516 0.944825 SUCCESS  88
101100100   24   26   16   21   25   20   32   29  7.773153 0.455937 SUCCESS  89
101101000   23   30   21   25   23   27   17   20  5.425111 0.711322 SUCCESS  90
101101100   30   13   22   23   25   16   12   25 16.692007 0.033481 SUCCESS  91
101110000   29   34   25   24   15   24   28   23  9.206339 0.325190 SUCCESS  92
101110100   25   30   31   21   29   20   18   19  8.366287 0.398532 SUCCESS  93
101111000   32   18   28   25   23   23   17   25  7.247541 0.510176 SUCCESS  94
101111100   18   29   23   24   30   21   26   16  7.636785 0.469729 SUCCESS  95
110000000   26   19   21   24   27   23   14   22  7.033722 0.532999 SUCCESS  96
110000010   22   21   22   31   25   28   23   19  4.705539 0.788535 SUCCESS  97
110000100   16   32   29   24   17   28   28   22 10.002039 0.264883 SUCCESS  98
110001000   22   26   23   28   22   25   18   21  3.467636 0.901687 SUCCESS  99
110001010   22   30   31   20   25   18   24   34  9.901418 0.272013 SUCCESS 100
110010000   24   35   20   24   27   20   22   25  6.960242 0.540928 SUCCESS 101
110010010   27   17   18   21   14   18   24   21 11.641101 0.167950 SUCCESS 102
110010100   21   32   27   25   33   17   29   24  9.596907 0.294465 SUCCESS 103
110011000   32   27   26   21   21   23   27   27  4.478480 0.811582 SUCCESS 104
110011010   26   21   21   26   22   28   29   19  4.121010 0.846044 SUCCESS 105
110100000   29   21   30   24   24   25   24   15  6.493546 0.592124 SUCCESS 106
110100010   23   32   29   27   15   25   29   32 10.817598 0.212250 SUCCESS 107
110100100   26   25   23   23   25   25   22   24  0.570813 0.999780 SUCCESS 108
110101000   32   28   28   27   34   25   27   24  8.048537 0.428743 SUCCESS 109
110101010   12   18   26   24   24   27   31   30 11.831751 0.158870 SUCCESS 110
110101100   26   27   22   29   20   13   20   26  8.788630 0.360440 SUCCESS 111
110110000   27   15   23   27   28   21   20   19  7.491812 0.484614 SUCCESS 112
110110010   23   20   17   22   29   16   27   21  8.126650 0.421197 SUCCESS 113
110110100   25   27   19   21   20   27   25   27  3.434537 0.904210 SUCCESS 114
110111000   33   29   22   21   16   33   23   17 13.289431 0.102272 SUCCESS 115
110111010   26   26   25   29   30   29   16   23  6.427348 0.599477 SUCCESS 116
110111100   30   21   25   23   23   25   25   24  2.037098 0.979853 SUCCESS 117
111000000   30   18   17   24   29   22   13   16 15.023156 0.058697 SUCCESS 118
111000010   20   30   26   27   20   29   25   33  7.411050 0.493001 SUCCESS 119
111000100   23   28   24   26   27   22   20   20  2.917531 0.939426 SUCCESS 120
111000110   16   27   26   26   23   30   26   21  5.502562 0.702756 SUCCESS 121
111001000   27   25   23   20   22   25   21   19  3.187619 0.922037 SUCCESS 122
111001010   31   21   30   23   24   27   24   22  4.291801 0.829883 SUCCESS 123
111001100   23   29   22   25   19   17   28   26  5.450928 0.708471 SUCCESS 124
111010000   24   18   28   19   28   21   25   18  6.314149 0.612088 SUCCESS 125
111010010   23   24   28   28   36   23   25   25  7.004594 0.536137 SUCCESS 126
111010100   28   22   24   29   28   24   28   23  2.885756 0.941321 SUCCESS 127
111010110   25   24   22   25   21   17   20   23  3.991924 0.857851 SUCCESS 128
111011000   27   20   22   25   24   19   25   24  2.628908 0.955449 SUCCESS 129
