		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000011011  243  250  232  239  233  257  248  236  2.455680 0.963766 SUCCESS  13
000011101  216  232  233  227  219  216  254  224 13.895750 0.084523 SUCCESS  14
000011111  230  259  250  250  235  216  253  249  6.213607 0.623318 SUCCESS  15
000100011  248  241  254  254  243  239  245  276  5.355681 0.718971 SUCCESS  16
000100101  253  269  252  248  262  231  209  250 10.738371 0.216969 SUCCESS  17
000100111  267  261  261  222  235  252  253  258  8.468575 0.389086 SUCCESS  18
000101001  288  250  238  239  276  250  255  263 15.033296 0.058501 SUCCESS  19
000101011  240  255  245  259  234  249  226  253  3.774344 0.876887 SUCCESS  20
000101101  237  276  251  245  224  231  258  282 14.062040 0.080163 SUCCESS  21
000101111  243  221  232  282  262  259  272  201 22.433701 0.004173 FAILURE  22
000110011  217  234  234  232  248  260  256  248  6.401080 0.602400 SUCCESS  23
000110101  254  259  245  247  244  231  248  243  2.187711 0.974710 SUCCESS  24
000110111  219  257  260  228  233  255  270  252  9.670730 0.288901 SUCCESS  25
000111001  287  271  251  270  252  226  251  249 15.840382 0.044723 SUCCESS  26
000111011  222  244  231  228  252  238  247  246  4.377010 0.821608 SUCCESS  27
000111101  251  264  248  227  255  261  237  255  5.603527 0.691545 SUCCESS  28
000111111  254  233  248  265  222  230  252  237  6.244323 0.619885 SUCCESS  29
001000011  238  232  250  248  221  231  263  225  7.046113 0.531666 SUCCESS  30
001000101  267  225  206  268  245  232  254  248 13.442427 0.097507 SUCCESS  31
001000111  261  229  239  286  238  242  249  263 11.504150 0.174736 SUCCESS  32
001001011  256  246  234  211  247  239  210  237 10.990453 0.202241 SUCCESS  33
001001101  247  226  250  234  264  262  229  262  7.357508 0.498597 SUCCESS  34
001001111  287  239  266  218  248  238  229  232 14.632931 0.066688 SUCCESS  35
001010011  258  250  247  230  275  233  255  277 11.485085 0.175699 SUCCESS  36
001010101  225  237  226  251  242  267  260  246  6.675404 0.572024 SUCCESS  37
001010111  244  247  233  252  237  247  218  249  4.064556 0.851253 SUCCESS  38
001011011  265  279  245  234  226  264  238  256 11.258423 0.187482 SUCCESS  39
001011101  281  252  240  224  256  235  239  234  9.307436 0.317029 SUCCESS  40
001011111  241  228  225  257  246  251  239  225  5.270948 0.728263 SUCCESS  41
001100101  259  251  241  270  261  236  272  253  9.127377 0.331665 SUCCESS  42
001100111  227  203  242  230  256  251  243  242 10.094398 0.258463 SUCCESS  43
001101011  231  262  245  249  247  245  232  236  3.128252 0.926053 SUCCESS  44
001101101  260  258  227  234  238  235  267  219  8.963206 0.345409 SUCCESS  45
001101111  227  243  232  240  251  278  245  219  9.682381 0.288030 SUCCESS  46
001110101  224  233  259  238  226  261  262  211 11.937349 0.154021 SUCCESS  47
001110111  241  264  237  198  246  257  230  255 13.007109 0.111605 SUCCESS  48
001111011  260  239  247  229  232  252  243  252  3.336908 0.911472 SUCCESS  49
001111101  213  244  248  248  238  229  263  215 10.462988 0.234021 SUCCESS  50
001111111  270  244  256  245  232  231  258  246  5.620473 0.689659 SUCCESS  51
010000011  219  237  221  256  224  241  237  237  7.940050 0.439348 SUCCESS  52
010000111  228  224  237  244  224  243  274  247  8.570255 0.379834 SUCCESS  53
010001011  269  221  239  255  244  224  255  232  8.339357 0.401042 SUCCESS  54
010001111  276  233  252  275  235  249  247  239  9.730044 0.284487 SUCCESS  55
010010011  286  219  250  213  248  239  221  213 20.898967 0.007421 FAILURE  56
010010111  255  248  254  240  250  238  210  228  7.390342 0.495162 SUCCESS  57
010011011  276  217  215  214  247  271  240  251 18.227746 0.019582 SUCCESS  58
010011111  275  241  259  225  248  232  258  244  8.069269 0.426733 SUCCESS  59
010100011  243  213  241  251  242  247  261  233  6.136288 0.631969 SUCCESS  60
010100111  246  262  243  251  267  243  250  290 12.858825 0.116800 SUCCESS  61
010101011  238  233  230  247  257  260  258  251  4.349472 0.824297 SUCCESS  62
010101111  263  244  218  257  273  257  210  249 14.372376 0.072561 SUCCESS  63
010110011  230  223  264  264  244  224  248  225  9.412294 0.308717 SUCCESS  64
010110111  244  262  275  238  245  254  264  258  8.456924 0.390155 SUCCESS  65
010111011  214  271  228  219  247  250  233  221 13.652142 0.091295 SUCCESS  66
010111111  259  245  227  266  254  240  228  234  6.231613 0.621305 SUCCESS  67
011000111  239  242  231  260  244  254  268  228  5.857727 0.663165 SUCCESS  68
011001111  227  223  269  243  227  251  234  231  8.366895 0.398476 SUCCESS  69
011010111  254  263  246  233  237  265  233  258  5.863023 0.662572 SUCCESS  70
011011111  241  252  265  230  270  278  254  214 14.951741 0.060091 SUCCESS  71
011101111  232  277  251  222  229  228  231  248 10.340124 0.241960 SUCCESS  72
011111111  247  248  257  239  249  259  245  220  4.419377 0.817444 SUCCESS  73
100000000  235  272  232  275  249  249  256  251  9.305318 0.317198 SUCCESS  74
100010000  230  224  242  244  233  247  236  260  4.487164 0.810716 SUCCESS  75
100100000  220  272  246  249  227  260  237  250  8.544835 0.382134 SUCCESS  76
100101000  253  244  249  251  233  219  254  266  6.273980 0.616572 SUCCESS  77
100110000  243  244  254  241  235  241  239  228  2.066966 0.978890 SUCCESS  78
100111000  246  267  225  257  241  226  243  276 10.226794 0.249467 SUCCESS  79
101000000  246  235  255  276  250  253  249  270  8.590379 0.378019 SUCCESS  80
101000100  245  254  260  237  240  240  239  245  1.957871 0.982276 SUCCESS  81
101001000  236  258  241  257  257  257  254  250  3.802942 0.874451 SUCCESS  82
101001100  250  236  265  246  229  241  227  232  5.162913 0.740030 SUCCESS  83
101010000  252  242  258  228  253  246  271  256  6.205134 0.624266 SUCCESS  84
101010100  237  245  246  229  231  264  253  236  4.219194 0.836825 SUCCESS  85
101011000  241  243  256  256  240  232  246  231  2.681283 0.952741 SUCCESS  86
101011100  247  226  255  232  230  241  219  234  6.546186 0.586289 SUCCESS  87
101100000  259  283  255  256  256  219  226  235 13.455137 0.097120 SUCCESS  88
101100100  236  209  235  260  242  238  250  257  7.953820 0.437994 SUCCESS  89
101101000  273  243  249  242  248  238  258  244  4.695820 0.789537 SUCCESS  90
101101100  235  244  245  234  208  255  242  242  6.858640 0.551958 SUCCESS  91
101110000  253  257  223  225  238  257  239  240  5.520912 0.700722 SUCCESS  92
101110100  249  251  251  246  258  252  231  244  2.324343 0.969419 SUCCESS  93
101111000  233  267  238  248  246  249  255  236  3.860137 0.869517 SUCCESS  94
101111100  226  250  251  231  256  254  236  218  6.649984 0.574824 SUCCESS  95
110000000  249  271  211  263  242  232  257  274 14.444399 0.070893 SUCCESS  96
110000010  247  240  243  245  239  248  220  229  3.725622 0.880992 SUCCESS  97
110000100  249  223  261  233  240  257  233  253  5.354622 0.719088 SUCCESS  98
110001000  250  224  243  246  236  245  253  245  2.502284 0.961624 SUCCESS  99
110001010  227  221  256  257  250  261  266  245  8.191073 0.415032 SUCCESS 100
110010000  236  255  243  261  234  224  248  259  5.143848 0.742097 SUCCESS 101
110010010  263  235  229  232  270  261  253  233  8.355244 0.399560 SUCCESS 102
110010100  245  230  239  221  243  221  221  245  7.765288 0.456727 SUCCESS 103
110011000  217  242  246  231  243  247  253  245  4.258384 0.833091 SUCCESS 104
110011010  248  231  257  240  205  256  234  265 10.931140 0.205632 SUCCESS 105
110100000  228  226  224  258  258  253  255  255  7.176391 0.517727 SUCCESS 106
110100010  247  237  261  252  243  243  262  241  3.125074 0.926265 SUCCESS 107
110100100  259  237  227  235  250  238  244  240  3.125074 0.926265 SUCCESS 108
110101000  247  226  265  222  241  244  266  276 11.720220 0.164130 SUCCESS 109
110101010  250  241  250  225  246  257  251  241  2.842276 0.943862 SUCCESS 110
110101100  241  220  266  260  227  243  245  231  7.583111 0.475214 SUCCESS 111
110110000  241  266  219  246  253  250  212  243  9.615654 0.293044 SUCCESS 112
110110010  247  219  250  252  208  244  235  257  9.702506 0.286530 SUCCESS 113
110110100  258  258  219  227  267  239  255  234  8.811745 0.358425 SUCCESS 114
110111000  251  288  244  220  255  270  271  240 17.291442 0.027213 SUCCESS 115
110111010  235  219  258  240  245  234  218  253  7.577815 0.475757 SUCCESS 116
110111100  240  278  240  238  236  235  247  248  5.895857 0.658896 SUCCESS 117
111000000  256  265  236  258  241  267  234  257  6.933841 0.543787 SUCCESS 118
111000010  267  270  254  237  235  269  248  241  8.760905 0.362866 SUCCESS 119
111000100  261  240  222  268  251  240  248  237  6.318465 0.611606 SUCCESS 120
111000110  241  265  249  255  236  249  281  259  9.567991 0.296665 SUCCESS 121
111001000  212  240  251  263  236  219  254  243  9.526684 0.299829 SUCCESS 122
111001010  250  241  217  234  254  216  225  224 10.769087 0.215129 SUCCESS 123
111001100  244  244  258  234  238  237  237  246  1.854073 0.985163 SUCCESS 124
111010000  223  227  232  244  244  249  240  262  5.282599 0.726989 SUCCESS 125
111010010  230  259  254  264  251  237  224  240  6.072738 0.639084 SUCCESS 126
111010100  265  219  257  238  249  253  260  247  6.919013 0.545395 SUCCESS 127
111010110  238  215  270  251  243  241  236  229  8.085156 0.425196 SUCCESS 128
111011000  233  276  227  251  260  226  229  230 10.545603 0.228798 SUCCESS 129
111011010  238  243  218  218  244  262  250  253  7.781175 0.455132 SUCCESS 130
111011100  255  274  210  217  252  264  244  238 14.428512 0.071258 SUCCESS 131
111100000  279  253  230  247  250  243  238  236  6.957143 0.541264 SUCCESS 132
111100010  238  237  230  268  253  253  259  242  5.258238 0.729652 SUCCESS 133
111100100  241  225  220  244  251  241  257  238  5.159735 0.740375 SUCCESS 134
111100110  230  239  240  249  231  223  246  238  3.923687 0.863942 SUCCESS 135
111101000  227  243  248  255  252  260  252  230  4.250969 0.833800 SUCCESS 136
111101010  280  227  248  237  255  257  234  249  8.712184 0.367155 SUCCESS 137
111101100  239  261  252  262  253  257  224  251  5.886324 0.659964 SUCCESS 138
111101110  240  251  240  243  231  256  225  232  3.849545 0.870436 SUCCESS 139
111110000  257  256  237  240  247  251  233  232  2.969377 0.936265 SUCCESS 140
111110010  253  242  247  217  268  227  226  214 12.399146 0.134264 SUCCESS 141
111110100  242  248  256  258  247  247  255  231  2.796732 0.946459 SUCCESS 142
111110110  244  243  240  266  270  259  250  258  6.840634 0.553921 SUCCESS 143
111111000  294  248  226  257  231  257  230  220 17.439725 0.025842 SUCCESS 144
111111010  253  222  239  242  261  240  242  249  3.936397 0.862816 SUCCESS 145
111111100  273  273  236  241  240  245  246  214 11.320914 0.184170 SUCCESS 146
111111110  247  248  257  239  249  259  245  220  4.419377 0.817444 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  240  233  229  246  224  256  271  244  6.953965 0.541608 SUCCESS   0
000000011  231  245  240  226  205  268  262  261 13.657438 0.091143 SUCCESS   1
000000101  254  244  248  243  248  230  240  251  1.663423 0.989651 SUCCESS   2
000000111  239  241  230  226  209  288  234  241 16.248162 0.038963 SUCCESS   3
000001001  237  244  198  239  253  237  233  220 12.878949 0.116083 SUCCESS   4
000001011  252  248  273  224  217  243  234  208 14.660469 0.066094 SUCCESS   5
000001101  245  231  243  214  229  266  257  267 10.499000 0.231733 SUCCESS   6
000001111  242  242  225  252  220  259  224  247  7.004805 0.536114 SUCCESS   7
000010001  222  258  272  276  239  248  243  259 11.603711 0.169780 SUCCESS   8
000010011  278  261  233  233  261  243  226  224 11.436363 0.178178 SUCCESS   9
000010101  252  263  243  267  264  250  252  258  6.892534 0.548271 SUCCESS  10
000010111  263  250  268  250  218  243  218  225 11.554990 0.172191 SUCCESS  11
000011001  232  242  262  253  257  226  266  255  6.951847 0.541837 SUCCESS  12
000011011  244  240  260  200  247  240  241  257 10.239504 0.248617 SUCCESS  13
000011101  246  251  251  260  233  252  245  242  2.292568 0.970703 SUCCESS  14
000011111  254  234  231  255  219  242  234  255  5.707325 0.679978 SUCCESS  15
000100011  236  238  250  245  233  256  258  255  3.026572 0.932679 SUCCESS  16
000100101  249  254  234  266  240  224  241  251  5.005097 0.757031 SUCCESS  17
000100111  256  255  231  237  234  245  245  222  4.558128 0.803590 SUCCESS  18
000101001  245  269  255  236  240  238  229  252  4.868464 0.771538 SUCCESS  19
000101011  268  268  241  237  239  236  256  248  6.138406 0.631732 SUCCESS  20
000101101  227  240  239  228  256  223  233  223  7.430591 0.490965 SUCCESS  21
000101111  260  239  247  231  214  234  236  231  7.232526 0.511765 SUCCESS  22
000110011  246  240  287  251  222  243  271  230 14.059921 0.080217 SUCCESS  23
000110101  237  218  221  271  245  255  264  255 11.111199 0.195478 SUCCESS  24
000110111  240  220  266  229  254  243  246  240  6.039904 0.642762 SUCCESS  25
000111001  231  246  264  269  252  261  251  275 10.747904 0.216396 SUCCESS  26
000111011  239  258  236  245  227  274  254  241  6.688114 0.570626 SUCCESS  27
000111101  236  225  251  268  247  264  255  247  6.689173 0.570509 SUCCESS  28
000111111  241  223  239  231  251  267  251  227  6.633038 0.576692 SUCCESS  29
001000011  239  243  243  271  269  236  262  255  7.937932 0.439557 SUCCESS  30
001000101  238  268  257  227  289  220  226  250 17.054188 0.029550 SUCCESS  31
001000111  242  228  243  251  271  260  248  228  6.619268 0.578211 SUCCESS  32
001001011  230  261  240  238  251  211  242  264  8.824455 0.357321 SUCCESS  33
001001101  247  254  238  271  235  260  219  237  7.977121 0.435708 SUCCESS  34
001001111  246  229  253  235  261  277  226  235  9.200460 0.325669 SUCCESS  35
001010011  228  264  256  232  259  244  216  247  8.319233 0.402924 SUCCESS  36
001010101  264  272  251  256  250  242  252  263  7.700679 0.463241 SUCCESS  37
001010111  239  228  246  221  245  253  250  227  5.219049 0.733928 SUCCESS  38
001011011  215  247  241  247  250  213  232  238  8.737604 0.364913 SUCCESS  39
001011101  225  267  269  242  225  239  231  252  9.060650 0.337205 SUCCESS  40
001011111  260  247  226  241  212  240  223  236  9.150679 0.329745 SUCCESS  41
001100101  243  233  250  245  252  244  237  224  2.872992 0.942073 SUCCESS  42
001100111  229  223  286  244  236  244  274  246 14.364962 0.072735 SUCCESS  43
001101011  245  229  243  251  246  260  238  234  2.853927 0.943187 SUCCESS  44
001101101  253  226  237  214  253  234  236  269  9.454660 0.305404 SUCCESS  45
001101111  251  223  234  244  228  252  256  237  4.702175 0.788882 SUCCESS  46
001110101  251  250  276  254  232  235  245  239  6.154294 0.629953 SUCCESS  47
